Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
272,901564800FA8,49:50.2,49:50.6,315.483,2.155425173,YES,0x93 0x10 0x23 0x9E 0x1B 0x01 0x00 0x00
273,901564800FA8,49:55.3,49:55.4,124.659,5.454880915,YES,0x93 0x11 0x11 0xB2 0x18 0x05 0x00 0x00
273,901564800FA8,49:55.3,49:55.4,173.593,3.917208643,YES,0x93 0x11 0x12 0xA4 0x19 0x06 0x00 0x00
273,901564800FA8,49:55.3,49:55.5,225.691,3.012969059,YES,0x93 0x11 0x23 0x9F 0x1C 0x08 0x00 0x00
273,901564800FA8,49:55.3,49:55.5,276.551,2.458859306,YES,0x93 0x11 0x43 0x9B 0x17 0x07 0x00 0x00
273,901564800FA8,49:55.3,49:55.6,326.988,2.079587018,YES,0x93 0x11 0x22 0xA4 0x1D 0x08 0x00 0x00
273,901564800FA8,49:55.3,49:55.6,376.748,1.80492,YES,0x93 0x11 0x33 0x9D 0x23 0x06 0x00 0x00
274,901564800FA8,50:00.3,50:00.4,136.984,4.964083397,YES,0x93 0x12 0x11 0xB3 0x18 0x07 0x00 0x00
274,901564800FA8,50:00.3,50:00.4,187.952,3.617945007,YES,0x93 0x12 0x22 0xA4 0x1D 0x04 0x00 0x00
274,901564800FA8,50:00.3,50:00.5,238.77,2.847928969,YES,0x93 0x12 0x23 0x9E 0x1B 0x01 0x00 0x00
274,901564800FA8,50:00.3,50:00.5,289.985,2.344948877,YES,0x93 0x12 0x33 0x9D 0x23 0x06 0x00 0x00
274,901564800FA8,50:00.3,50:00.6,340.058,1.999658882,YES,0x93 0x12 0x12 0xA4 0x19 0x01 0x00 0x00
274,901564800FA8,50:00.3,50:00.6,392.243,1.733619211,YES,0x93 0x12 0x43 0x9B 0x17 0x02 0x00 0x00
275,901564800FA8,50:05.3,50:05.4,149.493,4.548707966,YES,0x93 0x13 0x11 0xB2 0x17 0x01 0x00 0x00
275,901564800FA8,50:05.3,50:05.5,201.741,3.370658418,YES,0x93 0x13 0x12 0xA4 0x19 0x09 0x00 0x00
275,901564800FA8,50:05.3,50:05.5,250.86,2.710675277,YES,0x93 0x13 0x22 0xA4 0x1D 0x0A 0x00 0x00
275,901564800FA8,50:05.3,50:05.6,301.526,2.25519524,YES,0x93 0x13 0x43 0x9B 0x17 0x08 0x00 0x00
275,901564800FA8,50:05.3,50:05.6,352.288,1.930238895,YES,0x93 0x13 0x23 0x9F 0x1C 0x07 0x00 0x00
275,901564800FA8,50:05.3,50:05.7,402.969,1.687474719,YES,0x93 0x13 0x33 0x9D 0x23 0x06 0x00 0x00
276,901564800FA8,50:10.3,50:10.3,60.828,11.17906227,YES,0x93 0x14 0x11 0xB3 0x17 0x01 0x00 0x00
276,901564800FA8,50:10.3,50:10.4,112.617,6.038164753,YES,0x93 0x14 0x23 0x9F 0x1C 0x04 0x00 0x00
276,901564800FA8,50:10.3,50:10.4,162.676,4.180088028,YES,0x93 0x14 0x43 0x9C 0x17 0x03 0x00 0x00
276,901564800FA8,50:10.3,50:10.5,214.282,3.173388339,YES,0x93 0x14 0x33 0x9D 0x23 0x06 0x00 0x00
276,901564800FA8,50:10.3,50:10.5,264.119,2.574597057,YES,0x93 0x14 0x22 0xA4 0x1D 0x07 0x00 0x00
276,901564800FA8,50:10.3,50:10.6,314.738,2.160527169,YES,0x93 0x14 0x12 0xA4 0x19 0x01 0x00 0x00
277,901564800FA8,50:15.3,50:15.3,74.131,9.172950587,YES,0x93 0x15 0x11 0xB3 0x17 0x01 0x00 0x00
277,901564800FA8,50:15.3,50:15.5,224.192,3.033114473,YES,0x93 0x15 0x12 0xA4 0x19 0x07 0x00 0x00
277,901564800FA8,50:15.3,50:15.5,274.398,2.478152173,YES,0x93 0x15 0x43 0x9C 0x17 0x04 0x00 0x00
277,901564800FA8,50:15.3,50:15.6,326.451,2.083007863,YES,0x93 0x15 0x22 0xA4 0x1D 0x06 0x00 0x00
277,901564800FA8,50:15.3,50:15.6,376.208,1.807510739,YES,0x93 0x15 0x23 0x9F 0x1B 0x01 0x00 0x00
277,901564800FA8,50:15.3,50:15.7,428.198,1.588050388,YES,0x93 0x15 0x33 0x9C 0x23 0x05 0x00 0x00
278,901564800FA8,50:20.3,50:20.3,85.809,7.924576676,YES,0x93 0x16 0x11 0xB3 0x17 0x01 0x00 0x00
278,901564800FA8,50:20.3,50:20.4,136.122,4.995518726,YES,0x93 0x16 0x12 0xA4 0x19 0x01 0x00 0x00
278,901564800FA8,50:20.3,50:20.4,187.405,3.628505109,YES,0x93 0x16 0x22 0xA4 0x1D 0x06 0x00 0x00
278,901564800FA8,50:20.3,50:20.5,236.826,2.87130636,YES,0x93 0x16 0x43 0x9B 0x17 0x01 0x00 0x00
278,901564800FA8,50:20.3,50:20.5,288.955,2.353307608,YES,0x93 0x16 0x23 0x9F 0x1C 0x04 0x00 0x00
278,901564800FA8,50:20.3,50:20.6,339.621,2.0022319,YES,0x93 0x16 0x33 0x9D 0x23 0x05 0x00 0x00
279,901564800FA8,50:25.3,50:25.4,98.274,6.919429351,YES,0x93 0x17 0x11 0xB2 0x17 0x01 0x00 0x00
279,901564800FA8,50:25.3,50:25.4,148.91,4.566516688,YES,0x93 0x17 0x33 0x9D 0x22 0x03 0x00 0x00
279,901564800FA8,50:25.3,50:25.5,199.512,3.408316292,YES,0x93 0x17 0x22 0xA4 0x1D 0x01 0x00 0x00
279,901564800FA8,50:25.3,50:25.5,250.765,2.711702191,YES,0x93 0x17 0x12 0xA4 0x19 0x01 0x00 0x00
279,901564800FA8,50:25.3,50:25.6,301.036,2.258866049,YES,0x93 0x17 0x23 0x9F 0x1C 0x03 0x00 0x00
279,901564800FA8,50:25.3,50:25.6,356.331,1.908338034,YES,0x93 0x17 0x43 0x9B 0x17 0x02 0x00 0x00
280,901564800FA8,50:30.3,50:30.4,109.687,6.199458459,YES,0x93 0x18 0x22 0xA4 0x1D 0x06 0x00 0x00
280,901564800FA8,50:30.3,50:30.4,160.695,4.231618905,YES,0x93 0x18 0x11 0xB2 0x16 0x01 0x00 0x00
280,901564800FA8,50:30.3,50:30.5,211.683,3.212350543,YES,0x93 0x18 0x12 0xA4 0x19 0x06 0x00 0x00
280,901564800FA8,50:30.3,50:30.5,262.613,2.589361532,YES,0x93 0x18 0x43 0x9B 0x17 0x09 0x00 0x00
280,901564800FA8,50:30.3,50:30.6,313.179,2.171282238,YES,0x93 0x18 0x23 0x9F 0x1C 0x09 0x00 0x00
280,901564800FA8,50:30.3,50:31.0,738.803,0.920407741,YES,0x93 0x18 0x33 0x9D 0x22 0x03 0x00 0x00
281,901564800FA8,50:35.3,50:35.4,123.703,5.497037259,YES,0x93 0x19 0x11 0xB2 0x17 0x06 0x00 0x00
281,901564800FA8,50:35.3,50:35.4,173.338,3.922971305,YES,0x93 0x19 0x12 0xA4 0x19 0x06 0x00 0x00
281,901564800FA8,50:35.3,50:35.5,225.377,3.017166792,YES,0x93 0x19 0x22 0xA4 0x1D 0x07 0x00 0x00
281,901564800FA8,50:35.3,50:35.5,275.055,2.472232826,YES,0x93 0x19 0x43 0x9C 0x17 0x06 0x00 0x00
281,901564800FA8,50:35.3,50:35.6,325.213,2.090937324,YES,0x93 0x19 0x23 0x9F 0x1C 0x07 0x00 0x00
281,901564800FA8,50:35.3,50:35.6,376.271,1.807208103,YES,0x93 0x19 0x33 0x9B 0x23 0x08 0x00 0x00
282,901564800FA8,50:40.3,50:40.4,134.7,5.048255382,YES,0x93 0x1A 0x11 0xB1 0x17 0x01 0x00 0x00
282,901564800FA8,50:40.3,50:40.5,217.997,3.119308981,YES,0x93 0x1A 0x22 0xA4 0x1D 0x01 0x00 0x00
282,901564800FA8,50:40.3,50:40.6,299.49,2.270526562,YES,0x93 0x1A 0x12 0xA4 0x19 0x01 0x00 0x00
282,901564800FA8,50:40.3,50:40.6,381.212,1.783784351,YES,0x93 0x1A 0x23 0x9F 0x1C 0x03 0x00 0x00
282,901564800FA8,50:40.3,50:40.7,463.774,1.466231397,YES,0x93 0x1A 0x43 0x9B 0x17 0x02 0x00 0x00
282,901564800FA8,50:40.3,50:40.8,544.895,1.247946852,YES,0x93 0x1A 0x33 0x9D 0x22 0x03 0x00 0x00
283,901564800FA8,50:45.3,50:45.4,176.141,3.860543542,YES,0x93 0x1B 0x12 0xA4 0x19 0x02 0x00 0x00
283,901564800FA8,50:45.3,50:45.5,258.704,2.62848661,YES,0x93 0x1B 0x33 0x9D 0x22 0x04 0x00 0x00
283,901564800FA8,50:45.3,50:45.6,339.327,2.003966675,YES,0x93 0x1B 0x11 0xB3 0x17 0x01 0x00 0x00
283,901564800FA8,50:45.3,50:45.7,420.525,1.617026336,YES,0x93 0x1B 0x22 0xA4 0x1E 0x01 0x00 0x00
283,901564800FA8,50:45.3,50:45.8,502.133,1.354222885,YES,0x93 0x1B 0x43 0x9B 0x19 0x02 0x00 0x00
283,901564800FA8,50:45.3,50:45.8,584.02,1.164343687,YES,0x93 0x1B 0x23 0x9E 0x1C 0x01 0x00 0x00
284,901564800FA8,50:50.3,50:50.4,89.85,7.568169171,YES,0x93 0x1C 0x11 0xB2 0x17 0x09 0x00 0x00
284,901564800FA8,50:50.3,50:50.4,173.138,3.927502917,YES,0x93 0x1C 0x33 0x9D 0x23 0x06 0x00 0x00
284,901564800FA8,50:50.3,50:50.5,253.565,2.681758129,YES,0x93 0x1C 0x22 0xA4 0x1D 0x08 0x00 0x00
284,901564800FA8,50:50.3,50:50.6,335.529,2.026650453,YES,0x93 0x1C 0x43 0x9C 0x17 0x07 0x00 0x00
284,901564800FA8,50:50.3,50:50.7,418.068,1.626529655,YES,0x93 0x1C 0x12 0xA4 0x19 0x01 0x00 0x00
284,901564800FA8,50:50.3,50:50.8,498.985,1.362766416,YES,0x93 0x1C 0x23 0x9E 0x1C 0x08 0x00 0x00
285,901564800FA8,50:55.3,50:55.4,107.431,6.329644144,YES,0x93 0x1D 0x11 0xB3 0x17 0x01 0x00 0x00
285,901564800FA8,50:55.3,50:55.5,188.835,3.601027352,YES,0x93 0x1D 0x22 0xA4 0x1E 0x0C 0x00 0x00
285,901564800FA8,50:55.3,50:55.5,269.293,2.52513062,YES,0x93 0x1D 0x43 0x9B 0x19 0x08 0x00 0x00
285,901564800FA8,50:55.3,50:55.7,444.519,1.529743386,YES,0x93 0x1D 0x12 0xA4 0x19 0x0B 0x00 0x00
285,901564800FA8,50:55.3,50:55.8,526.059,1.292630675,YES,0x93 0x1D 0x23 0x9F 0x1C 0x09 0x00 0x00
285,901564800FA8,50:55.3,50:55.9,607.16,1.119968377,YES,0x93 0x1D 0x33 0x9D 0x22 0x04 0x00 0x00
286,901564800FA8,51:00.3,51:00.4,122.825,5.53633218,YES,0x93 0x1E 0x11 0xB3 0x17 0x01 0x00 0x00
286,901564800FA8,51:00.3,51:00.5,206.809,3.288058063,YES,0x93 0x1E 0x22 0xA4 0x1D 0x07 0x00 0x00
286,901564800FA8,51:00.3,51:00.6,286.064,2.377090441,YES,0x93 0x1E 0x12 0xA4 0x19 0x05 0x00 0x00
286,901564800FA8,51:00.3,51:00.6,368.188,1.846882571,YES,0x93 0x1E 0x33 0x9D 0x23 0x06 0x00 0x00
286,901564800FA8,51:00.3,51:00.7,449.764,1.511904021,YES,0x93 0x1E 0x43 0x9C 0x17 0x01 0x00 0x00
286,901564800FA8,51:00.3,51:00.8,531.259,1.279978316,YES,0x93 0x1E 0x23 0x9F 0x1C 0x05 0x00 0x00
287,901564800FA8,51:05.3,51:05.4,139.928,4.859642102,YES,0x93 0x1F 0x11 0xB3 0x18 0x01 0x00 0x00
287,901564800FA8,51:05.3,51:05.5,221.249,3.073460219,YES,0x93 0x1F 0x12 0xA4 0x19 0x05 0x00 0x00
287,901564800FA8,51:05.3,51:05.6,301.574,2.254836292,YES,0x93 0x1F 0x22 0xA4 0x1E 0x07 0x00 0x00
287,901564800FA8,51:05.3,51:05.7,382.989,1.775507913,YES,0x93 0x1F 0x43 0x9B 0x19 0x09 0x00 0x00
287,901564800FA8,51:05.3,51:05.7,464.889,1.462714756,YES,0x93 0x1F 0x23 0x9F 0x1C 0x0A 0x00 0x00
287,901564800FA8,51:05.3,51:05.8,546.911,1.243346724,YES,0x93 0x1F 0x33 0x9D 0x23 0x04 0x00 0x00
288,901564800FA8,51:10.3,51:10.5,195.479,3.478634534,YES,0x93 0x20 0x11 0xB2 0x17 0x01 0x00 0x00
288,901564800FA8,51:10.3,51:10.5,277.072,2.454235722,YES,0x93 0x20 0x22 0xA4 0x1D 0x01 0x00 0x00
288,901564800FA8,51:10.3,51:10.6,358.499,1.896797481,YES,0x93 0x20 0x12 0xA3 0x19 0x01 0x00 0x00
288,901564800FA8,51:10.3,51:10.7,439.918,1.545742616,YES,0x93 0x20 0x23 0x9F 0x1C 0x06 0x00 0x00
288,901564800FA8,51:10.3,51:10.8,521.649,1.303558523,YES,0x93 0x20 0x43 0x9B 0x17 0x01 0x00 0x00
288,901564800FA8,51:10.3,51:10.9,603.451,1.126852056,YES,0x93 0x20 0x33 0x9D 0x23 0x07 0x00 0x00
289,901564800FA8,51:15.3,51:15.4,109.805,6.192796321,YES,0x93 0x21 0x11 0xB2 0x17 0x01 0x00 0x00
289,901564800FA8,51:15.3,51:15.5,192.409,3.534138216,YES,0x93 0x21 0x22 0xA4 0x1D 0x05 0x00 0x00
289,901564800FA8,51:15.3,51:15.5,273.911,2.482558203,YES,0x93 0x21 0x43 0x9C 0x17 0x0D 0x00 0x00
289,901564800FA8,51:15.3,51:15.6,357.316,1.903077388,YES,0x93 0x21 0x23 0x9F 0x1C 0x07 0x00 0x00
289,901564800FA8,51:15.3,51:15.7,437.781,1.55328806,YES,0x93 0x21 0x33 0x9D 0x23 0x0E 0x00 0x00
289,901564800FA8,51:15.3,51:15.8,519.038,1.310116022,YES,0x93 0x21 0x12 0xA4 0x19 0x02 0x00 0x00
290,901564800FA8,51:20.3,51:20.4,93.783,7.250781058,YES,0x93 0x22 0x11 0xB3 0x18 0x01 0x00 0x00
290,901564800FA8,51:20.3,51:20.4,143.514,4.738213693,YES,0x93 0x22 0x12 0xA4 0x19 0x08 0x00 0x00
290,901564800FA8,51:20.3,51:20.5,195.166,3.484213439,YES,0x93 0x22 0x22 0xA4 0x1E 0x09 0x00 0x00
290,901564800FA8,51:20.3,51:20.5,245.103,2.774343847,YES,0x93 0x22 0x33 0x9D 0x23 0x05 0x00 0x00
290,901564800FA8,51:20.3,51:21.0,696.468,0.97635498,YES,0x93 0x22 0x43 0x9B 0x18 0x01 0x00 0x00
290,901564800FA8,51:20.3,51:21.3,999.409,0.680402118,YES,0x93 0x22 0x23 0x9F 0x1C 0x03 0x00 0x00
291,901564800FA8,51:25.3,51:25.4,108.46,6.269592476,YES,0x93 0x23 0x11 0xB2 0x18 0x01 0x00 0x00
291,901564800FA8,51:25.3,51:25.4,159.155,4.272564481,YES,0x93 0x23 0x22 0xA4 0x1D 0x01 0x00 0x00
291,901564800FA8,51:25.3,51:25.5,209.795,3.241259325,YES,0x93 0x23 0x33 0x9D 0x23 0x01 0x00 0x00
291,901564800FA8,51:25.3,51:25.5,261.64,2.59899098,YES,0x93 0x23 0x12 0xA4 0x19 0x01 0x00 0x00
291,901564800FA8,51:25.3,51:25.6,313.048,2.172190846,YES,0x93 0x23 0x43 0x9B 0x17 0x06 0x00 0x00
291,901564800FA8,51:25.3,51:25.6,362.406,1.876348626,YES,0x93 0x23 0x23 0x9F 0x1C 0x07 0x00 0x00
292,901564800FA8,51:30.3,51:30.4,120.856,5.626530747,YES,0x93 0x24 0x12 0xA4 0x19 0x06 0x00 0x00
292,901564800FA8,51:30.3,51:30.4,173.606,3.916915314,YES,0x93 0x24 0x33 0x9D 0x23 0x05 0x00 0x00
292,901564800FA8,51:30.3,51:30.5,222.186,3.060498861,YES,0x93 0x24 0x11 0xB2 0x17 0x01 0x00 0x00
292,901564800FA8,51:30.3,51:30.5,272.968,2.491134492,YES,0x93 0x24 0x22 0xA4 0x1D 0x01 0x00 0x00
292,901564800FA8,51:30.3,51:30.6,323.748,2.100399076,YES,0x93 0x24 0x43 0x9B 0x17 0x06 0x00 0x00
292,901564800FA8,51:30.3,51:30.6,374.287,1.816787652,YES,0x93 0x24 0x23 0x9F 0x1C 0x06 0x00 0x00
293,901564800FA8,51:35.3,51:35.4,132.235,5.142360192,YES,0x93 0x25 0x11 0xB2 0x17 0x07 0x00 0x00
293,901564800FA8,51:35.3,51:35.5,183.723,3.701224125,YES,0x93 0x25 0x22 0xA4 0x1D 0x06 0x00 0x00
293,901564800FA8,51:35.3,51:35.5,234.998,2.893641648,YES,0x93 0x25 0x33 0x9D 0x23 0x07 0x00 0x00
293,901564800FA8,51:35.3,51:35.6,285.844,2.37891997,YES,0x93 0x25 0x43 0x9B 0x17 0x06 0x00 0x00
293,901564800FA8,51:35.3,51:35.6,337.224,2.016463834,YES,0x93 0x25 0x12 0xA4 0x19 0x01 0x00 0x00
293,901564800FA8,51:35.3,51:35.7,388.599,1.749875836,YES,0x93 0x25 0x23 0x9E 0x1C 0x07 0x00 0x00
294,901564800FA8,51:40.3,51:40.4,145.017,4.689105415,YES,0x93 0x26 0x11 0xB2 0x17 0x01 0x00 0x00
294,901564800FA8,51:40.3,51:40.5,196.643,3.458043256,YES,0x93 0x26 0x22 0xA4 0x1E 0x01 0x00 0x00
294,901564800FA8,51:40.3,51:40.5,246.594,2.757569122,YES,0x93 0x26 0x12 0xA4 0x19 0x06 0x00 0x00
294,901564800FA8,51:40.3,51:40.6,298.97,2.2744757,YES,0x93 0x26 0x33 0x9D 0x23 0x02 0x00 0x00
294,901564800FA8,51:40.3,51:40.6,348.313,1.95226707,YES,0x93 0x26 0x43 0x9B 0x19 0x05 0x00 0x00
295,901564800FA8,51:45.3,51:45.3,56.071,12.12748123,YES,0x93 0x27 0x11 0xB3 0x17 0x01 0x00 0x00
295,901564800FA8,51:45.3,51:45.4,106.851,6.364002209,YES,0x93 0x27 0x12 0xA4 0x19 0x01 0x00 0x00
295,901564800FA8,51:45.3,51:45.4,157.797,4.309334145,YES,0x93 0x27 0x22 0xA4 0x1E 0x01 0x00 0x00
295,901564800FA8,51:45.3,51:45.9,598.289,1.136574465,YES,0x93 0x27 0x33 0x9D 0x23 0x04 0x00 0x00
295,901564800FA8,51:45.3,51:45.9,661.353,1.02819523,YES,0x93 0x27 0x43 0x9C 0x18 0x02 0x00 0x00
295,901564800FA8,51:45.3,51:46.0,711.144,0.956205775,YES,0x93 0x27 0x23 0x9F 0x1C 0x06 0x00 0x00
296,901564800FA8,51:50.3,51:50.3,68.402,9.941229789,YES,0x93 0x28 0x11 0xB2 0x17 0x01 0x00 0x00
296,901564800FA8,51:50.3,51:50.4,119.279,5.700919692,YES,0x93 0x28 0x23 0x9F 0x1C 0x07 0x00 0x00
296,901564800FA8,51:50.3,51:50.4,169.844,4.00367396,YES,0x93 0x28 0x22 0xA4 0x1D 0x06 0x00 0x00
296,901564800FA8,51:50.3,51:50.5,220.623,3.082180915,YES,0x93 0x28 0x33 0x9D 0x23 0x05 0x00 0x00
296,901564800FA8,51:50.3,51:50.5,271.16,2.507744505,YES,0x93 0x28 0x12 0xA4 0x19 0x01 0x00 0x00
296,901564800FA8,51:50.3,51:50.6,321.939,2.11220138,YES,0x93 0x28 0x43 0x9B 0x17 0x06 0x00 0x00
297,901564800FA8,51:55.3,51:55.4,80.167,8.482293213,YES,0x93 0x29 0x11 0xB2 0x17 0x01 0x00 0x00
297,901564800FA8,51:55.3,51:55.4,131.452,5.172990902,YES,0x93 0x29 0x22 0xA4 0x1D 0x07 0x00 0x00
297,901564800FA8,51:55.3,51:55.5,181.878,3.738769945,YES,0x93 0x29 0x12 0xA4 0x19 0x06 0x00 0x00
297,901564800FA8,51:55.3,51:55.5,232.283,2.927463482,YES,0x93 0x29 0x43 0x9B 0x17 0x07 0x00 0x00
297,901564800FA8,51:55.3,51:55.6,286.702,2.371800685,YES,0x93 0x29 0x33 0x9D 0x23 0x06 0x00 0x00
297,901564800FA8,51:55.3,51:55.6,333.899,2.036543985,YES,0x93 0x29 0x23 0x9E 0x1C 0x03 0x00 0x00
298,901564800FA8,52:00.3,52:00.4,94.244,7.215313442,YES,0x93 0x2A 0x11 0xB3 0x17 0x01 0x00 0x00
298,901564800FA8,52:00.3,52:00.4,143.913,4.725076956,YES,0x93 0x2A 0x12 0xA4 0x19 0x01 0x00 0x00
298,901564800FA8,52:00.3,52:00.5,194.735,3.491924924,YES,0x93 0x2A 0x22 0xA4 0x1D 0x01 0x00 0x00
298,901564800FA8,52:00.3,52:00.5,245.472,2.77017338,YES,0x93 0x2A 0x43 0x9B 0x17 0x01 0x00 0x00
298,901564800FA8,52:00.3,52:00.6,296.229,2.29552137,YES,0x93 0x2A 0x23 0x9E 0x1C 0x07 0x00 0x00
298,901564800FA8,52:00.3,52:00.6,346.522,1.962357368,YES,0x93 0x2A 0x33 0x9C 0x23 0x06 0x00 0x00
299,901564800FA8,52:05.3,52:05.4,104.569,6.502883264,YES,0x93 0x2B 0x11 0xB3 0x16 0x01 0x00 0x00
299,901564800FA8,52:05.3,52:05.4,155.65,4.3687761,YES,0x93 0x2B 0x12 0xA4 0x19 0x01 0x00 0x00
299,901564800FA8,52:05.3,52:05.5,206.44,3.293935284,YES,0x93 0x2B 0x22 0xA4 0x1D 0x05 0x00 0x00
299,901564800FA8,52:05.3,52:05.5,257.23,2.643548575,YES,0x93 0x2B 0x33 0x9D 0x22 0x03 0x00 0x00
299,901564800FA8,52:05.3,52:05.6,307.625,2.210483543,YES,0x93 0x2B 0x23 0x9F 0x1C 0x02 0x00 0x00
299,901564800FA8,52:05.3,52:05.6,358.613,1.896194505,YES,0x93 0x2B 0x43 0x9B 0x17 0x01 0x00 0x00
300,901564800FA8,52:10.3,52:10.4,117.085,5.807746509,YES,0x93 0x2C 0x22 0xA4 0x1D 0x05 0x00 0x00
300,901564800FA8,52:10.3,52:10.6,280.201,2.426829312,YES,0x93 0x2C 0x12 0xA4 0x19 0x01 0x00 0x00
300,901564800FA8,52:10.3,52:10.6,362.627,1.875205101,YES,0x93 0x2C 0x11 0xB2 0x17 0x01 0x00 0x00
300,901564800FA8,52:10.3,52:10.7,443.453,1.533420678,YES,0x93 0x2C 0x23 0x9E 0x1C 0x08 0x00 0x00
300,901564800FA8,52:10.3,52:10.8,525.94,1.292923147,YES,0x93 0x2C 0x43 0x9B 0x17 0x09 0x00 0x00
300,901564800FA8,52:10.3,52:10.9,606.964,1.120330036,YES,0x93 0x2C 0x33 0x9D 0x22 0x05 0x00 0x00
301,901564800FA8,52:15.3,52:15.3,60.925,11.16126385,YES,0x93 0x2D 0x11 0xB2 0x17 0x07 0x00 0x00
301,901564800FA8,52:15.3,52:15.4,143.306,4.745090924,YES,0x93 0x2D 0x33 0x9D 0x23 0x06 0x00 0x00
301,901564800FA8,52:15.3,52:15.5,223.835,3.037952063,YES,0x93 0x2D 0x43 0x9C 0x17 0x02 0x00 0x00
302,901564800FA8,52:20.3,52:20.4,119.731,5.679397984,YES,0x93 0x2E 0x43 0x9B 0x17 0x01 0x00 0x00
302,901564800FA8,52:20.3,52:20.5,200.975,3.383505411,YES,0x93 0x2E 0x23 0x0 0x1C 0x00 0x00 0x00
302,901564800FA8,52:20.3,52:20.6,282.017,2.411202162,YES,0x93 0x2E 0x33 0x9B 0x23 0x01 0x00 0x00
302,901564800FA8,52:20.3,52:20.7,364.418,1.865989057,YES,0x93 0x2E 0x12 0x0 0x19 0x00 0x00 0x00
302,901564800FA8,52:20.3,52:20.7,444.499,1.529812216,YES,0x93 0x2E 0x22 0x0 0x1D 0x00 0x00 0x00
303,901564800FA8,52:25.3,52:25.4,134.892,5.041069893,YES,0x93 0x2F 0x11 0x0 0x17 0x00 0x00 0x00
303,901564800FA8,52:25.3,52:25.5,215.804,3.151007396,YES,0x93 0x2F 0x23 0x9F 0x1C 0x05 0x00 0x00
303,901564800FA8,52:25.3,52:25.6,296.72,2.291722836,YES,0x93 0x2F 0x12 0xA4 0x19 0x07 0x00 0x00
303,901564800FA8,52:25.3,52:25.7,379.318,1.792691093,YES,0x93 0x2F 0x43 0x9B 0x17 0x07 0x00 0x00
303,901564800FA8,52:25.3,52:25.7,460.757,1.475832163,YES,0x93 0x2F 0x22 0xA3 0x1D 0x07 0x00 0x00
304,901564800FA8,52:30.3,52:30.4,150.276,4.52500732,YES,0x93 0x30 0x11 0xB2 0x17 0x01 0x00 0x00
304,901564800FA8,52:30.3,52:30.5,232.599,2.923486343,YES,0x93 0x30 0x33 0x0 0x23 0x00 0x00 0x00
304,901564800FA8,52:30.3,52:30.6,313.758,2.167275416,YES,0x93 0x30 0x23 0x9F 0x1B 0x04 0x00 0x00
304,901564800FA8,52:30.3,52:30.7,396.126,1.716625518,YES,0x93 0x30 0x22 0xA4 0x1E 0x08 0x00 0x00
304,901564800FA8,52:30.3,52:30.8,477.546,1.423946594,YES,0x93 0x30 0x12 0xA4 0x19 0x07 0x00 0x00
305,901564800FA8,52:35.3,52:35.5,214.947,3.163570555,YES,0x93 0x31 0x11 0xB3 0x17 0x01 0x00 0x00
305,901564800FA8,52:35.3,52:35.7,377.008,1.803675254,YES,0x93 0x31 0x22 0xA4 0x1D 0x08 0x00 0x00
305,901564800FA8,52:35.3,52:35.7,458.558,1.482909468,YES,0x93 0x31 0x43 0x0 0x17 0x00 0x00 0x00
305,901564800FA8,52:35.3,52:35.8,540.159,1.258888587,YES,0x93 0x31 0x23 0x9F 0x1B 0x04 0x00 0x00
305,901564800FA8,52:35.3,52:35.9,622.072,1.093121054,YES,0x93 0x31 0x33 0x9B 0x23 0x02 0x00 0x00
305,901564800FA8,52:35.3,52:36.0,703.18,0.967035467,YES,0x93 0x31 0x12 0xA4 0x19 0x09 0x00 0x00
306,901564800FA8,52:40.3,52:40.5,239.918,2.83430172,YES,0x93 0x32 0x11 0xB3 0x17 0x01 0x00 0x00
306,901564800FA8,52:40.3,52:40.6,290.89,2.337653409,YES,0x93 0x32 0x22 0xA3 0x1D 0x06 0x00 0x00
306,901564800FA8,52:40.3,52:40.6,341.492,1.991261874,YES,0x93 0x32 0x12 0xA4 0x19 0x05 0x00 0x00
306,901564800FA8,52:40.3,52:40.7,392.27,1.733499885,YES,0x93 0x32 0x43 0x9B 0x17 0x01 0x00 0x00
306,901564800FA8,52:40.3,52:40.7,443.022,1.534912487,YES,0x93 0x32 0x23 0x9E 0x1C 0x02 0x00 0x00
306,901564800FA8,52:40.3,52:40.8,493.928,1.376718874,YES,0x93 0x32 0x33 0x9D 0x23 0x05 0x00 0x00
307,901564800FA8,52:45.3,52:45.4,152.186,4.468216525,YES,0x93 0x33 0x11 0xB2 0x17 0x01 0x00 0x00
307,901564800FA8,52:45.3,52:45.5,203.137,3.347494548,YES,0x93 0x33 0x22 0xA2 0x1D 0x01 0x00 0x00
307,901564800FA8,52:45.3,52:45.5,254.204,2.675016916,YES,0x93 0x33 0x43 0x9B 0x17 0x01 0x00 0x00
307,901564800FA8,52:45.3,52:45.6,305.784,2.223791958,YES,0x93 0x33 0x23 0x9D 0x1C 0x02 0x00 0x00
307,901564800FA8,52:45.3,52:45.6,355.078,1.915072181,YES,0x93 0x33 0x33 0x9D 0x23 0x02 0x00 0x00
307,901564800FA8,52:45.3,52:45.7,406.246,1.673862635,YES,0x93 0x33 0x12 0xA4 0x19 0x02 0x00 0x00
308,901564800FA8,52:50.3,52:50.4,63.721,10.67152116,YES,0x93 0x34 0x11 0xB2 0x17 0x01 0x00 0x00
308,901564800FA8,52:50.3,52:50.4,114.478,5.94000594,YES,0x93 0x34 0x22 0xA3 0x1D 0x04 0x00 0x00
