Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
259,901564800FA8,11:33.0,11:33.3,246.509,2.758519973,YES,0x93 0x03 0x41 0x9F 0x17 0x07 0x00 0x00
259,901564800FA8,11:33.0,11:33.3,297.661,2.28447798,YES,0x93 0x03 0x12 0xA4 0x19 0x03 0x00 0x00
259,901564800FA8,11:33.0,11:33.4,348.48,1.951331497,YES,0x93 0x03 0x13 0xB2 0x22 0x04 0x00 0x00
259,901564800FA8,11:33.0,11:33.4,399.14,1.703662875,YES,0x93 0x03 0x21 0x9E 0x1C 0x0A 0x00 0x00
260,901564800FA8,11:38.0,11:38.2,157.423,4.319572108,YES,0x93 0x04 0x31 0x9B 0x19 0x01 0x00 0x00
260,901564800FA8,11:38.0,11:38.2,207.979,3.269560869,YES,0x93 0x04 0x22 0xA4 0x1D 0x01 0x00 0x00
260,901564800FA8,11:38.0,11:38.3,258.861,2.626892425,YES,0x93 0x04 0x21 0x9D 0x1C 0x06 0x00 0x00
260,901564800FA8,11:38.0,11:38.3,311.301,2.184381033,YES,0x93 0x04 0x13 0xB1 0x21 0x03 0x00 0x00
260,901564800FA8,11:38.0,11:38.4,360.176,1.887965883,YES,0x93 0x04 0x12 0xA4 0x19 0x04 0x00 0x00
260,901564800FA8,11:38.0,11:38.4,410.736,1.655564645,YES,0x93 0x04 0x41 0x9F 0x17 0x04 0x00 0x00
261,901564800FA8,11:43.0,11:43.1,68.985,9.857215337,YES,0x93 0x05 0x21 0x9D 0x1C 0x08 0x00 0x00
261,901564800FA8,11:43.0,11:43.1,119.717,5.680062147,YES,0x93 0x05 0x12 0xA4 0x19 0x09 0x00 0x00
261,901564800FA8,11:43.0,11:43.2,170.65,3.984764137,YES,0x93 0x05 0x31 0x9C 0x18 0x01 0x00 0x00
261,901564800FA8,11:43.0,11:43.2,221.253,3.073404654,YES,0x93 0x05 0x22 0xA4 0x1D 0x01 0x00 0x00
261,901564800FA8,11:43.0,11:43.3,272.979,2.491034109,YES,0x93 0x05 0x41 0x9B 0x17 0x0A 0x00 0x00
261,901564800FA8,11:43.0,11:43.3,325.617,2.088343053,YES,0x93 0x05 0x13 0xAF 0x21 0x03 0x00 0x00
262,901564800FA8,11:48.0,11:48.1,80.407,8.456975139,YES,0x93 0x06 0x21 0x9E 0x1C 0x06 0x00 0x00
262,901564800FA8,11:48.0,11:48.2,131.923,5.154521956,YES,0x93 0x06 0x12 0xA4 0x19 0x01 0x00 0x00
262,901564800FA8,11:48.0,11:48.2,182.34,3.729296918,YES,0x93 0x06 0x31 0x9D 0x19 0x02 0x00 0x00
262,901564800FA8,11:48.0,11:48.3,232.894,2.919783249,YES,0x93 0x06 0x13 0x00 0x22 0x01 0x00 0x00
262,901564800FA8,11:48.0,11:48.3,283.722,2.396712275,YES,0x93 0x06 0x41 0x9B 0x17 0x05 0x00 0x00
262,901564800FA8,11:48.0,11:48.4,335.643,2.025962109,YES,0x93 0x06 0x22 0xA4 0x1D 0x04 0x00 0x00
263,901564800FA8,11:53.0,11:53.1,92.976,7.313715367,YES,0x93 0x07 0x21 0x9F 0x1C 0x01 0x00 0x00
263,901564800FA8,11:53.0,11:53.2,143.555,4.736860437,YES,0x93 0x07 0x22 0xA4 0x1D 0x01 0x00 0x00
263,901564800FA8,11:53.0,11:53.6,530.893,1.280860738,YES,0x93 0x07 0x41 0x9C 0x17 0x07 0x00 0x00
263,901564800FA8,11:53.0,11:53.6,595.815,1.141293858,YES,0x93 0x07 0x12 0xA4 0x19 0x04 0x00 0x00
263,901564800FA8,11:53.0,11:53.7,646.327,1.052099015,YES,0x93 0x07 0x31 0x9B 0x19 0x08 0x00 0x00
263,901564800FA8,11:53.0,11:53.7,697.904,0.974346042,YES,0x93 0x07 0x13 0x00 0x22 0x00 0x00 0x00
264,901564800FA8,11:58.0,11:58.1,104.882,6.483476669,YES,0x93 0x08 0x31 0x9F 0x19 0x08 0x00 0x00
264,901564800FA8,11:58.0,11:58.2,155.034,4.386134654,YES,0x93 0x08 0x21 0x9D 0x1C 0x01 0x00 0x00
264,901564800FA8,11:58.0,11:58.2,208.524,3.261015519,YES,0x93 0x08 0x12 0xA4 0x19 0x00 0x00 0x00
264,901564800FA8,11:58.0,11:58.3,256.892,2.647026766,YES,0x93 0x08 0x13 0x00 0x22 0x01 0x00 0x00
264,901564800FA8,11:58.0,11:58.3,307.603,2.210641639,YES,0x93 0x08 0x41 0x9F 0x17 0x06 0x00 0x00
264,901564800FA8,11:58.0,11:58.4,358.488,1.896855683,YES,0x93 0x08 0x22 0xA4 0x1D 0x04 0x00 0x00
265,901564800FA8,12:03.0,12:03.1,118.073,5.759149001,YES,0x93 0x09 0x31 0x9C 0x19 0x0A 0x00 0x00
265,901564800FA8,12:03.0,12:03.2,168.429,4.037309489,YES,0x93 0x09 0x21 0x9D 0x1C 0x04 0x00 0x00
265,901564800FA8,12:03.0,12:03.2,219.243,3.10158135,YES,0x93 0x09 0x12 0xA4 0x19 0x0D 0x00 0x00
265,901564800FA8,12:03.0,12:03.3,269.923,2.519236968,YES,0x93 0x09 0x13 0xB3 0x22 0x07 0x00 0x00
265,901564800FA8,12:03.0,12:03.3,320.989,2.118452657,YES,0x93 0x09 0x22 0xA4 0x1E 0x0C 0x00 0x00
265,901564800FA8,12:03.0,12:03.7,697.261,0.975244564,YES,0x93 0x09 0x41 0x9E 0x19 0x09 0x00 0x00
266,901564800FA8,12:08.0,12:08.2,130.603,5.206618531,YES,0x93 0x0A 0x31 0x9B 0x19 0x01 0x00 0x00
266,901564800FA8,12:08.0,12:08.2,181.277,3.751165344,YES,0x93 0x0A 0x13 0xAF 0x21 0x04 0x00 0x00
266,901564800FA8,12:08.0,12:08.3,231.075,2.9427675,YES,0x93 0x0A 0x21 0x9D 0x1C 0x01 0x00 0x00
266,901564800FA8,12:08.0,12:08.3,281.971,2.411595519,YES,0x93 0x0A 0x22 0xA4 0x1E 0x05 0x00 0x00
266,901564800FA8,12:08.0,12:08.4,332.525,2.044959026,YES,0x93 0x0A 0x12 0xA4 0x19 0x01 0x00 0x00
267,901564800FA8,12:13.0,12:13.1,39.809,17.08156447,YES,0x93 0x0B 0x31 0x9D 0x19 0x01 0x00 0x00
267,901564800FA8,12:13.0,12:13.1,91.524,7.429745203,YES,0x93 0x0B 0x22 0xA4 0x1D 0x09 0x00 0x00
267,901564800FA8,12:13.0,12:13.2,142.843,4.760471287,YES,0x93 0x0B 0x41 0x9C 0x17 0x0D 0x00 0x00
267,901564800FA8,12:13.0,12:13.2,192.529,3.531935449,YES,0x93 0x0B 0x12 0xA4 0x19 0x0A 0x00 0x00
267,901564800FA8,12:13.0,12:13.3,245.05,2.774943889,YES,0x93 0x0B 0x21 0x9E 0x1C 0x0D 0x00 0x00
267,901564800FA8,12:13.0,12:13.3,294.513,2.308896381,YES,0x93 0x0B 0x13 0xA4 0x21 0x00 0x00 0x00
268,901564800FA8,12:18.0,12:18.1,52.872,12.86124981,YES,0x93 0x0C 0x31 0x9F 0x19 0x09 0x00 0x00
268,901564800FA8,12:18.0,12:18.1,104.047,6.535507992,YES,0x93 0x0C 0x22 0xA4 0x1D 0x00 0x00 0x00
268,901564800FA8,12:18.0,12:18.5,497.07,1.368016577,YES,0x93 0x0C 0x41 0x9B 0x17 0x05 0x00 0x00
268,901564800FA8,12:18.0,12:18.6,555.874,1.223298805,YES,0x93 0x0C 0x13 0xB3 0x22 0x07 0x00 0x00
268,901564800FA8,12:18.0,12:18.6,606.565,1.121066992,YES,0x93 0x0C 0x21 0x9D 0x1C 0x0B 0x00 0x00
268,901564800FA8,12:18.0,12:18.7,655.828,1.036857225,YES,0x93 0x0C 0x12 0xA4 0x19 0x08 0x00 0x00
269,901564800FA8,12:23.0,12:23.1,65.204,10.42880805,YES,0x93 0x0D 0x21 0x9E 0x1C 0x06 0x00 0x00
269,901564800FA8,12:23.0,12:23.1,115.542,5.885305776,YES,0x93 0x0D 0x12 0xA4 0x19 0x00 0x00 0x00
269,901564800FA8,12:23.0,12:23.2,167.403,4.062053846,YES,0x93 0x0D 0x41 0x9D 0x17 0x05 0x00 0x00
269,901564800FA8,12:23.0,12:23.2,217.536,3.125919388,YES,0x93 0x0D 0x22 0xA4 0x1D 0x00 0x00 0x00
269,901564800FA8,12:23.0,12:23.3,269.674,2.521563072,YES,0x93 0x0D 0x31 0x9B 0x19 0x09 0x00 0x00
269,901564800FA8,12:23.0,12:23.3,318.856,2.132624131,YES,0x93 0x0D 0x13 0xB0 0x21 0x04 0x00 0x00
270,901564800FA8,12:28.0,12:28.1,76.667,8.869526654,YES,0x93 0x0E 0x21 0x9B 0x1C 0x01 0x00 0x00
270,901564800FA8,12:28.0,12:28.2,128.372,5.297105288,YES,0x93 0x0E 0x41 0x9F 0x17 0x02 0x00 0x00
270,901564800FA8,12:28.0,12:28.2,177.606,3.828699481,YES,0x93 0x0E 0x31 0x9D 0x19 0x08 0x00 0x00
270,901564800FA8,12:28.0,12:28.3,230.505,2.950044468,YES,0x93 0x0E 0x12 0xA4 0x19 0x01 0x00 0x00
270,901564800FA8,12:28.0,12:28.3,279.395,2.43383024,YES,0x93 0x0E 0x13 0xB0 0x21 0x01 0x00 0x00
270,901564800FA8,12:28.0,12:28.7,696.252,0.976657877,YES,0x93 0x0E 0x22 0xA4 0x1D 0x05 0x00 0x00
271,901564800FA8,12:33.0,12:33.2,141.048,4.821053826,YES,0x93 0x0F 0x21 0x9F 0x1C 0x01 0x00 0x00
271,901564800FA8,12:33.0,12:33.2,190.561,3.568411165,YES,0x93 0x0F 0x41 0x9C 0x17 0x01 0x00 0x00
271,901564800FA8,12:33.0,12:33.3,243.053,2.797743702,YES,0x93 0x0F 0x22 0xA4 0x1D 0x01 0x00 0x00
271,901564800FA8,12:33.0,12:33.3,292.186,2.327284675,YES,0x93 0x0F 0x31 0x9D 0x19 0x07 0x00 0x00
271,901564800FA8,12:33.0,12:33.4,344.032,1.97656032,YES,0x93 0x0F 0x12 0xA4 0x19 0x00 0x00 0x00
271,901564800FA8,12:33.0,12:33.4,393.616,1.72757205,YES,0x93 0x0F 0x13 0xB3 0x21 0x01 0x00 0x00
272,901564800FA8,12:38.0,12:38.2,155.512,4.372652914,YES,0x93 0x10 0x41 0x9C 0x17 0x01 0x00 0x00
272,901564800FA8,12:38.0,12:38.2,204.959,3.317736718,YES,0x93 0x10 0x22 0xA4 0x1D 0x08 0x00 0x00
272,901564800FA8,12:38.0,12:38.3,257.806,2.637642258,YES,0x93 0x10 0x13 0xAF 0x22 0x07 0x00 0x00
272,901564800FA8,12:38.0,12:38.3,306.936,2.215445565,YES,0x93 0x10 0x12 0xA4 0x19 0x01 0x00 0x00
272,901564800FA8,12:38.0,12:38.4,359.676,1.89059042,YES,0x93 0x10 0x21 0x9F 0x1C 0x01 0x00 0x00
272,901564800FA8,12:38.0,12:38.4,409.455,1.66074416,YES,0x93 0x10 0x31 0x9C 0x19 0x09 0x00 0x00
273,901564800FA8,12:43.0,12:43.1,68.344,9.949666394,YES,0x93 0x11 0x41 0x9B 0x17 0x01 0x00 0x00
273,901564800FA8,12:43.0,12:43.5,470.871,1.444132257,YES,0x93 0x11 0x21 0x9F 0x1C 0x05 0x00 0x00
273,901564800FA8,12:43.0,12:43.6,572.939,1.186862825,YES,0x93 0x11 0x22 0xA4 0x1D 0x01 0x00 0x00
273,901564800FA8,12:43.0,12:43.7,623.51,1.09059999,YES,0x93 0x11 0x12 0xA4 0x19 0x04 0x00 0x00
273,901564800FA8,12:43.0,12:43.7,674.326,1.008414328,YES,0x93 0x11 0x31 0x9D 0x18 0x06 0x00 0x00
273,901564800FA8,12:43.0,12:43.8,729.455,0.932202809,YES,0x93 0x11 0x13 0xB0 0x21 0x04 0x00 0x00
274,901564800FA8,12:48.0,12:48.1,84.193,8.076680959,YES,0x93 0x12 0x41 0x9D 0x17 0x0C 0x00 0x00
274,901564800FA8,12:48.0,12:48.2,134.531,5.054597082,YES,0x93 0x12 0x31 0x9F 0x19 0x09 0x00 0x00
274,901564800FA8,12:48.0,12:48.2,185.833,3.659199389,YES,0x93 0x12 0x12 0xA4 0x19 0x00 0x00 0x00
274,901564800FA8,12:48.0,12:48.3,236.737,2.872385812,YES,0x93 0x12 0x21 0x9B 0x1C 0x0C 0x00 0x00
274,901564800FA8,12:48.0,12:48.3,287.238,2.36737479,YES,0x93 0x12 0x22 0xA4 0x1D 0x00 0x00 0x00
274,901564800FA8,12:48.0,12:48.4,338.111,2.011173845,YES,0x93 0x12 0x13 0xB2 0x21 0x07 0x00 0x00
275,901564800FA8,12:53.0,12:53.1,95.853,7.094196321,YES,0x93 0x13 0x41 0x9B 0x17 0x01 0x00 0x00
275,901564800FA8,12:53.0,12:53.2,147.4,4.613297151,YES,0x93 0x13 0x12 0xA4 0x19 0x05 0x00 0x00
275,901564800FA8,12:53.0,12:53.2,197.499,3.443055408,YES,0x93 0x13 0x13 0xAF 0x21 0x00 0x00 0x00
275,901564800FA8,12:53.0,12:53.3,248.102,2.740808216,YES,0x93 0x13 0x21 0x9F 0x1C 0x05 0x00 0x00
275,901564800FA8,12:53.0,12:53.3,298.927,2.274802878,YES,0x93 0x13 0x31 0x9D 0x18 0x01 0x00 0x00
275,901564800FA8,12:53.0,12:53.4,398.005,1.70852125,YES,0x93 0x13 0x22 0xA4 0x1D 0x01 0x00 0x00
276,901564800FA8,12:58.0,12:58.1,108.418,6.272021251,YES,0x93 0x14 0x41 0x9C 0x17 0x01 0x00 0x00
276,901564800FA8,12:58.0,12:58.2,190.782,3.564277552,YES,0x93 0x14 0x12 0xA4 0x19 0x01 0x00 0x00
276,901564800FA8,12:58.0,12:58.3,271.897,2.50094705,YES,0x93 0x14 0x21 0x9F 0x1C 0x0A 0x00 0x00
276,901564800FA8,12:58.0,12:58.4,354.199,1.919824731,YES,0x93 0x14 0x22 0xA4 0x1D 0x09 0x00 0x00
276,901564800FA8,12:58.0,12:58.5,435.86,1.560133988,YES,0x93 0x14 0x31 0x9B 0x19 0x0B 0x00 0x00
276,901564800FA8,12:58.0,12:58.6,517.118,1.314980333,YES,0x93 0x14 0x13 0xA4 0x21 0x01 0x00 0x00
277,901564800FA8,13:03.0,13:03.2,126.312,5.383494838,YES,0x93 0x15 0x41 0x9F 0x18 0x01 0x00 0x00
277,901564800FA8,13:03.0,13:03.2,207.345,3.279558224,YES,0x93 0x15 0x31 0x9B 0x19 0x09 0x00 0x00
277,901564800FA8,13:03.0,13:03.3,288.911,2.353666008,YES,0x93 0x15 0x13 0xAF 0x22 0x07 0x00 0x00
277,901564800FA8,13:03.0,13:03.4,370.433,1.835689585,YES,0x93 0x15 0x21 0x9D 0x1C 0x05 0x00 0x00
277,901564800FA8,13:03.0,13:03.5,452.004,1.504411465,YES,0x93 0x15 0x22 0xA4 0x1E 0x08 0x00 0x00
278,901564800FA8,13:08.0,13:08.3,245.623,2.768470379,YES,0x93 0x16 0x41 0x9D 0x17 0x01 0x00 0x00
278,901564800FA8,13:08.0,13:08.4,326.672,2.081598668,YES,0x93 0x16 0x22 0xA4 0x1D 0x0E 0x00 0x00
278,901564800FA8,13:08.0,13:08.4,408.198,1.665858235,YES,0x93 0x16 0x13 0xAF 0x21 0x04 0x00 0x00
278,901564800FA8,13:08.0,13:08.5,489.101,1.390305888,YES,0x93 0x16 0x31 0x9B 0x18 0x02 0x00 0x00
278,901564800FA8,13:08.0,13:08.7,611.526,1.111972345,YES,0x93 0x16 0x21 0x9E 0x1C 0x06 0x00 0x00
278,901564800FA8,13:08.0,13:08.8,748.029,0.909055665,YES,0x93 0x16 0x12 0xA4 0x19 0x0F 0x00 0x00
279,901564800FA8,13:13.0,13:13.3,262.802,2.587499334,YES,0x93 0x17 0x41 0x9D 0x17 0x01 0x00 0x00
279,901564800FA8,13:13.0,13:13.4,344.518,1.973772053,YES,0x93 0x17 0x31 0x9C 0x19 0x05 0x00 0x00
279,901564800FA8,13:13.0,13:13.5,425.595,1.597763132,YES,0x93 0x17 0x21 0x9E 0x1C 0x05 0x00 0x00
279,901564800FA8,13:13.0,13:13.5,507.004,1.341212298,YES,0x93 0x17 0x12 0xA4 0x19 0x00 0x00 0x00
279,901564800FA8,13:13.0,13:13.6,588.6,1.155283724,YES,0x93 0x17 0x22 0xA4 0x1D 0x01 0x00 0x00
279,901564800FA8,13:13.0,13:13.7,669.896,1.015082938,YES,0x93 0x17 0x13 0xB2 0x21 0x01 0x00 0x00
280,901564800FA8,13:18.0,13:18.1,73.832,9.210098602,YES,0x93 0x18 0x31 0x9B 0x19 0x08 0x00 0x00
280,901564800FA8,13:18.0,13:18.2,155.727,4.366615937,YES,0x93 0x18 0x12 0xA4 0x19 0x05 0x00 0x00
280,901564800FA8,13:18.0,13:18.3,237.09,2.868109157,YES,0x93 0x18 0x13 0xAF 0x22 0x07 0x00 0x00
280,901564800FA8,13:18.0,13:18.5,412.064,1.650229091,YES,0x93 0x18 0x41 0x9F 0x17 0x01 0x00 0x00
280,901564800FA8,13:18.0,13:18.5,494.346,1.375554773,YES,0x93 0x18 0x22 0xA4 0x1D 0x01 0x00 0x00
280,901564800FA8,13:18.0,13:18.6,575.591,1.181394428,YES,0x93 0x18 0x21 0x9D 0x1C 0x05 0x00 0x00
281,901564800FA8,13:23.0,13:23.1,90.026,7.55337347,YES,0x93 0x19 0x31 0x9D 0x19 0x01 0x00 0x00
281,901564800FA8,13:23.0,13:23.2,173.416,3.921206809,YES,0x93 0x19 0x22 0xA4 0x1D 0x05 0x00 0x00
281,901564800FA8,13:23.0,13:23.3,253.384,2.683673792,YES,0x93 0x19 0x13 0xB1 0x22 0x01 0x00 0x00
281,901564800FA8,13:23.0,13:23.4,334.604,2.032253051,YES,0x93 0x19 0x12 0xA4 0x19 0x03 0x00 0x00
281,901564800FA8,13:23.0,13:23.5,416.555,1.632437493,YES,0x93 0x19 0x41 0x9C 0x17 0x03 0x00 0x00
281,901564800FA8,13:23.0,13:23.5,497.879,1.365793697,YES,0x93 0x19 0x21 0x9F 0x1C 0x07 0x00 0x00
282,901564800FA8,13:28.0,13:28.2,106.175,6.404520838,YES,0x93 0x1A 0x31 0x9B 0x18 0x01 0x00 0x00
282,901564800FA8,13:28.0,13:28.4,358.4,1.897321429,YES,0x93 0x1A 0x13 0xAF 0x20 0x04 0x00 0x00
282,901564800FA8,13:28.0,13:28.7,667.627,1.018532803,YES,0x93 0x1A 0x41 0x9F 0x17 0x0B 0x00 0x00
282,901564800FA8,13:28.0,13:28.8,749.142,0.907705081,YES,0x93 0x1A 0x12 0xA4 0x19 0x0A 0x00 0x00
282,901564800FA8,13:28.0,13:28.9,830.399,0.818883452,YES,0x93 0x1A 0x21 0x9D 0x1C 0x0A 0x00 0x00
282,901564800FA8,13:28.0,13:29.0,911.538,0.745991939,YES,0x93 0x1A 0x22 0xA4 0x1D 0x01 0x00 0x00
283,901564800FA8,13:33.0,13:33.2,123.941,5.486481471,YES,0x93 0x1B 0x41 0x9F 0x17 0x03 0x00 0x00
283,901564800FA8,13:33.0,13:33.3,207.073,3.283866076,YES,0x93 0x1B 0x12 0xA4 0x19 0x03 0x00 0x00
283,901564800FA8,13:33.0,13:33.3,287.656,2.3639347,YES,0x93 0x1B 0x22 0xA4 0x1D 0x01 0x00 0x00
283,901564800FA8,13:33.0,13:33.4,370.867,1.833541404,YES,0x93 0x1B 0x13 0xB0 0x21 0x01 0x00 0x00
283,901564800FA8,13:33.0,13:33.5,451.08,1.507493128,YES,0x93 0x1B 0x31 0x9B 0x18 0x01 0x00 0x00
284,901564800FA8,13:38.0,13:38.2,111.2,6.115107914,YES,0x93 0x1C 0x41 0x9D 0x17 0x05 0x00 0x00
284,901564800FA8,13:38.0,13:38.2,162.966,4.17264951,YES,0x93 0x1C 0x31 0x9C 0x19 0x0D 0x00 0x00
284,901564800FA8,13:38.0,13:38.3,213.042,3.191858882,YES,0x93 0x1C 0x21 0x9F 0x1C 0x0D 0x00 0x00
284,901564800FA8,13:38.0,13:38.3,263.124,2.584332862,YES,0x93 0x1C 0x12 0xA4 0x19 0x03 0x00 0x00
284,901564800FA8,13:38.0,13:38.4,313.688,2.167759047,YES,0x93 0x1C 0x13 0xAF 0x21 0x01 0x00 0x00
284,901564800FA8,13:38.0,13:38.4,364.238,1.866911195,YES,0x93 0x1C 0x22 0xA4 0x1D 0x01 0x00 0x00
285,901564800FA8,13:43.0,13:43.2,123.743,5.495260338,YES,0x93 0x1D 0x31 0x9D 0x19 0x08 0x00 0x00
285,901564800FA8,13:43.0,13:43.6,510.825,1.331179954,YES,0x93 0x1D 0x22 0xA4 0x1D 0x09 0x00 0x00
285,901564800FA8,13:43.0,13:43.7,677.76,1.003305005,YES,0x93 0x1D 0x13 0xB2 0x22 0x07 0x00 0x00
285,901564800FA8,13:43.0,13:43.8,727.204,0.935088366,YES,0x93 0x1D 0x41 0x9D 0x17 0x05 0x00 0x00
285,901564800FA8,13:43.0,13:43.8,779.46,0.87239884,YES,0x93 0x1D 0x21 0x9B 0x1C 0x0A 0x00 0x00
285,901564800FA8,13:43.0,13:43.9,828.759,0.82050391,YES,0x93 0x1D 0x12 0xA4 0x19 0x08 0x00 0x00
286,901564800FA8,13:48.1,13:48.1,38.334,17.73882193,YES,0x93 0x1E 0x31 0x9F 0x19 0x01 0x00 0x00
286,901564800FA8,13:48.1,13:48.1,88.915,7.647753472,YES,0x93 0x1E 0x22 0xA4 0x1D 0x01 0x00 0x00
286,901564800FA8,13:48.1,13:48.2,139.956,4.858669868,YES,0x93 0x1E 0x12 0xA4 0x19 0x01 0x00 0x00
286,901564800FA8,13:48.1,13:48.2,190.302,3.573267753,YES,0x93 0x1E 0x41 0x9D 0x17 0x08 0x00 0x00
286,901564800FA8,13:48.1,13:48.3,240.561,2.826725862,YES,0x93 0x1E 0x21 0x9B 0x1C 0x0A 0x00 0x00
286,901564800FA8,13:48.1,13:48.3,291.421,2.333393956,YES,0x93 0x1E 0x13 0xB3 0x22 0x01 0x00 0x00
287,901564800FA8,13:53.1,13:53.1,50.49,13.46801347,YES,0x93 0x1F 0x41 0x9F 0x17 0x03 0x00 0x00
287,901564800FA8,13:53.1,13:53.2,101.369,6.708165218,YES,0x93 0x1F 0x12 0xA4 0x19 0x01 0x00 0x00
287,901564800FA8,13:53.1,13:53.2,150.999,4.503341082,YES,0x93 0x1F 0x22 0xA4 0x1D 0x01 0x00 0x00
287,901564800FA8,13:53.1,13:53.3,202.922,3.351041287,YES,0x93 0x1F 0x21 0x9D 0x1B 0x04 0x00 0x00
287,901564800FA8,13:53.1,13:53.3,252.088,2.697470725,YES,0x93 0x1F 0x13 0xAF 0x22 0x00 0x00 0x00
287,901564800FA8,13:53.1,13:53.4,304.257,2.234952688,YES,0x93 0x1F 0x31 0x9B 0x19 0x08 0x00 0x00
288,901564800FA8,13:58.1,13:58.2,116.839,5.819974495,YES,0x93 0x20 0x12 0xA4 0x19 0x01 0x00 0x00
288,901564800FA8,13:58.1,13:58.2,162.839,4.175903807,YES,0x93 0x20 0x22 0xA4 0x1D 0x01 0x00 0x00
288,901564800FA8,13:58.1,13:58.3,215.267,3.158867825,YES,0x93 0x20 0x41 0x9F 0x17 0x01 0x00 0x00
288,901564800FA8,13:58.1,13:58.3,264.307,2.572765761,YES,0x93 0x20 0x21 0x9D 0x1C 0x03 0x00 0x00
288,901564800FA8,13:58.1,13:58.4,316.942,2.145502963,YES,0x93 0x20 0x13 0xB0 0x21 0x03 0x00 0x00
288,901564800FA8,13:58.1,13:58.4,367.219,1.851756037,YES,0x93 0x20 0x31 0x9B 0x19 0x06 0x00 0x00
289,901564800FA8,14:03.1,14:03.2,134.841,5.042976543,YES,0x93 0x21 0x41 0x9E 0x17 0x08 0x00 0x00
289,901564800FA8,14:03.1,14:03.5,447.835,1.518416381,YES,0x93 0x21 0x21 0x9D 0x1C 0x09 0x00 0x00
289,901564800FA8,14:03.1,14:03.5,480.844,1.414180067,YES,0x93 0x21 0x12 0xA4 0x19 0x01 0x00 0x00
289,901564800FA8,14:03.1,14:03.6,530.061,1.282871217,YES,0x93 0x21 0x31 0x9B 0x19 0x0B 0x00 0x00
289,901564800FA8,14:03.1,14:03.6,593.092,1.146533759,YES,0x93 0x21 0x22 0xA4 0x1D 0x05 0x00 0x00
289,901564800FA8,14:03.1,14:03.7,631.108,1.0774701,YES,0x93 0x21 0x13 0xAF 0x21 0x07 0x00 0x00
290,901564800FA8,14:08.1,14:08.2,140.05,4.855408783,YES,0x93 0x22 0x31 0x9D 0x19 0x07 0x00 0x00
290,901564800FA8,14:08.1,14:08.2,190.312,3.573079995,YES,0x93 0x22 0x12 0xA4 0x19 0x01 0x00 0x00
290,901564800FA8,14:08.1,14:08.3,240.886,2.822912083,YES,0x93 0x22 0x21 0x9C 0x1C 0x01 0x00 0x00
290,901564800FA8,14:08.1,14:08.3,291.263,2.334659741,YES,0x93 0x22 0x13 0xB3 0x22 0x00 0x00 0x00
290,901564800FA8,14:08.1,14:08.8,713.455,0.953108465,YES,0x93 0x22 0x41 0x9F 0x18 0x01 0x00 0x00
290,901564800FA8,14:08.1,14:08.9,843.677,0.805995659,YES,0x93 0x22 0x22 0xA4 0x1E 0x05 0x00 0x00
291,901564800FA8,14:13.1,14:13.2,151.704,4.48241312,YES,0x93 0x23 0x31 0x9F 0x19 0x0B 0x00 0x00
291,901564800FA8,14:13.1,14:13.3,201.892,3.36813742,YES,0x93 0x23 0x21 0x9D 0x1C 0x05 0x00 0x00
291,901564800FA8,14:13.1,14:13.3,253.794,2.679338361,YES,0x93 0x23 0x41 0x9B 0x17 0x09 0x00 0x00
291,901564800FA8,14:13.1,14:13.4,303.411,2.2411844,YES,0x93 0x23 0x12 0xA4 0x19 0x04 0x00 0x00
291,901564800FA8,14:13.1,14:13.4,354.691,1.917161698,YES,0x93 0x23 0x13 0xB0 0x21 0x01 0x00 0x00
291,901564800FA8,14:13.1,14:13.5,404.987,1.679066242,YES,0x93 0x23 0x22 0xA4 0x1D 0x00 0x00 0x00
292,901564800FA8,14:18.1,14:18.1,63.529,10.70377308,YES,0x93 0x24 0x21 0x9B 0x1C 0x05 0x00 0x00
292,901564800FA8,14:18.1,14:18.2,113.723,5.979441274,YES,0x93 0x24 0x41 0x9D 0x17 0x06 0x00 0x00
292,901564800FA8,14:18.1,14:18.2,164.876,4.124311604,YES,0x93 0x24 0x12 0xA4 0x19 0x01 0x00 0x00
292,901564800FA8,14:18.1,14:18.3,215.446,3.156243328,YES,0x93 0x24 0x13 0xB0 0x21 0x01 0x00 0x00
292,901564800FA8,14:18.1,14:18.3,266.338,2.553146753,YES,0x93 0x24 0x22 0xA4 0x1D 0x08 0x00 0x00
292,901564800FA8,14:18.1,14:18.4,316.956,2.145408195,YES,0x93 0x24 0x31 0x9E 0x18 0x01 0x00 0x00
293,901564800FA8,14:23.1,14:23.1,75.42,9.016176081,YES,0x93 0x25 0x22 0xA4 0x1D 0x0A 0x00 0x00
293,901564800FA8,14:23.1,14:23.2,126.233,5.386863974,YES,0x93 0x25 0x12 0xA4 0x19 0x04 0x00 0x00
293,901564800FA8,14:23.1,14:23.2,176.811,3.845914564,YES,0x93 0x25 0x41 0x9B 0x17 0x05 0x00 0x00
293,901564800FA8,14:23.1,14:23.3,227.357,2.990890978,YES,0x93 0x25 0x21 0x9E 0x1B 0x01 0x00 0x00
293,901564800FA8,14:23.1,14:23.3,278.293,2.443467856,YES,0x93 0x25 0x13 0xB3 0x22 0x08 0x00 0x00
294,901564800FA8,14:28.1,14:28.1,87.759,7.748493032,YES,0x93 0x26 0x31 0x9C 0x19 0x0D 0x00 0x00
